timestamp,symbol,best_bid,best_ask,bid_volume,ask_volume,mid_price
2026-02-15 15:08:18.392021,BTCUSDT,50297.17196727879,50308.472688831156,1.38509058042669,2.6465484611793775,50302.82232805497
2026-02-15 15:08:18.492021,BTCUSDT,50298.994979253584,50304.04285640142,2.43009504155162,3.634269849873363,50301.5189178275
2026-02-15 15:08:18.592021,BTCUSDT,50277.14616331238,50286.98860981333,0.7832994005828038,4.053758092525523,50282.067386562856
2026-02-15 15:08:18.692021,BTCUSDT,50213.0558409008,50220.55976222833,1.0808924590130418,2.8045780661680397,50216.807801564566
2026-02-15 15:08:18.792021,BTCUSDT,50204.8778432834,50223.75941941456,3.9047345242144105,2.266853551332902,50214.31863134898
2026-02-15 15:08:18.892021,BTCUSDT,50136.678144868034,50152.58730485397,1.9897149732565231,1.9384889802257763,50144.632724861
2026-02-15 15:08:18.992021,BTCUSDT,50180.14206043065,50190.24886693036,1.4093464576838588,0.12496253375464837,50185.1954636805
2026-02-15 15:08:19.092021,BTCUSDT,50246.13671000592,50266.606913496165,2.5525938367849097,3.1008962600840477,50256.37181175104
2026-02-15 15:08:19.192021,BTCUSDT,50249.30372811725,50265.47365588189,2.5103768224937086,2.7301179628346377,50257.38869199957
2026-02-15 15:08:19.292021,BTCUSDT,50190.8246219588,50202.79874415809,1.7501423710439197,3.4762303420378604,50196.81168305845
2026-02-15 15:08:19.392021,BTCUSDT,50097.93313073875,50106.509434653795,3.9606633827746673,3.443949971687692,50102.22128269627
2026-02-15 15:08:19.492021,BTCUSDT,50076.98483118983,50085.732499951606,2.5817247089684354,0.24908334789748476,50081.35866557072
2026-02-15 15:08:19.592021,BTCUSDT,50097.71297404712,50107.31063222934,0.4677117618040112,0.6580402842685968,50102.51180313823
2026-02-15 15:08:19.692021,BTCUSDT,50139.76255200049,50159.74312511103,1.192711283035586,3.6790773482962775,50149.75283855576
2026-02-15 15:08:19.792021,BTCUSDT,50185.37349331475,50204.83623113866,0.2317167973844732,4.63899043792582,50195.104862226704
2026-02-15 15:08:19.892021,BTCUSDT,50233.602319317986,50252.18245741089,3.62826637279739,2.475930197054385,50242.89238836444
2026-02-15 15:08:19.992021,BTCUSDT,50171.44270676773,50195.81567425537,1.8136281667077878,2.5494831602952313,50183.62919051155
2026-02-15 15:08:20.092021,BTCUSDT,50144.334384203525,50156.576216252724,0.24232392043213916,3.397524708443321,50150.455300228125
2026-02-15 15:08:20.192021,BTCUSDT,50224.181654066844,50237.688015308224,2.0205203271547942,2.7876108059744884,50230.934834687534
2026-02-15 15:08:20.292021,BTCUSDT,50190.48236387486,50201.52417958207,0.35251926703653114,2.34169122009458,50196.00327172846
2026-02-15 15:08:20.392021,BTCUSDT,50105.76358279971,50126.54033724375,3.4749790494915254,1.7686552389941306,50116.15196002173
2026-02-15 15:08:20.492021,BTCUSDT,49957.69905694062,49980.83820429133,0.6031773914124952,4.38359029739816,49969.268630615974
2026-02-15 15:08:20.592021,BTCUSDT,49919.7508674934,49937.14616029287,1.1793230553755045,4.357266978945492,49928.448513893134
2026-02-15 15:08:20.692021,BTCUSDT,49927.37378213672,49950.53744648971,3.341771156866737,3.8736606931040454,49938.955614313214
2026-02-15 15:08:20.792021,BTCUSDT,49891.542778917516,49907.85588801249,0.6309190009114563,2.4613593569376806,49899.699333465
2026-02-15 15:08:20.892021,BTCUSDT,49957.339061513674,49963.85248713296,2.379674715028601,1.1000781055733857,49960.595774323316
2026-02-15 15:08:20.992021,BTCUSDT,49961.20702322543,49967.454359746385,3.122566365166707,1.2918943145359383,49964.330691485906
2026-02-15 15:08:21.092021,BTCUSDT,49917.15623271324,49930.344668411795,0.38149340505457074,1.5052780227729463,49923.75045056252
2026-02-15 15:08:21.192021,BTCUSDT,49911.62796694681,49919.30738621079,1.3533731659538781,4.919741773352778,49915.4676765788
2026-02-15 15:08:21.292021,BTCUSDT,49841.17103779799,49848.551538091415,2.70620829394905,3.2007051622393328,49844.8612879447
2026-02-15 15:08:21.392021,BTCUSDT,49810.99685761151,49832.60682904305,2.2830793290039915,0.992567837843203,49821.80184332728
2026-02-15 15:08:21.492021,BTCUSDT,49885.24316214157,49895.281870582425,0.8199206585753248,4.680322345709688,49890.262516361996
2026-02-15 15:08:21.592021,BTCUSDT,49895.11211413001,49905.93453232548,0.4472429897006469,4.472345244105245,49900.523323227746
2026-02-15 15:08:21.692021,BTCUSDT,49783.79865015731,49796.00078474063,2.5597207985235055,0.13431121806936744,49789.89971744897
2026-02-15 15:08:21.792021,BTCUSDT,49775.9926363622,49785.02835815728,4.557774808868838,4.80080185419394,49780.51049725974
2026-02-15 15:08:21.892021,BTCUSDT,49723.28994930219,49733.199594641505,2.157270938068588,2.054722195296299,49728.24477197185
2026-02-15 15:08:21.992021,BTCUSDT,49821.26185620532,49837.10111052443,2.0055087572284904,1.3805939482620786,49829.181483364875
2026-02-15 15:08:22.092021,BTCUSDT,49835.8632260211,49852.92597810901,0.45403221184692966,4.412346513839632,49844.394602065055
2026-02-15 15:08:22.192021,BTCUSDT,49812.83383850189,49831.58410975845,0.8014848738482928,1.3000873526068133,49822.20897413017
2026-02-15 15:08:22.292021,BTCUSDT,49789.65615354098,49809.51773583599,1.3780274556539633,0.5709262450303844,49799.58694468848
2026-02-15 15:08:22.392021,BTCUSDT,49783.56985967094,49806.09729793835,3.272172740527937,4.260480265581281,49794.833578804646
2026-02-15 15:08:22.492021,BTCUSDT,49796.375722195065,49815.72432871768,2.4467824711959536,2.0843310559864334,49806.050025456374
2026-02-15 15:08:22.592021,BTCUSDT,49780.82043962965,49785.93560048932,2.6386041576253154,1.0452720818394277,49783.378020059485
2026-02-15 15:08:22.692021,BTCUSDT,49738.03832870138,49748.20361383738,4.5747509886691,0.4282377473602882,49743.12097126938
2026-02-15 15:08:22.792021,BTCUSDT,49752.65498890752,49768.51641998701,2.288836442583323,0.11958794556406997,49760.585704447265
2026-02-15 15:08:22.892021,BTCUSDT,49799.90910904675,49812.09201193088,1.4996516051061493,3.9492842465293663,49806.000560488814
2026-02-15 15:08:22.992021,BTCUSDT,49753.33141965285,49772.467668925936,2.6750914825508034,4.129051337319304,49762.899544289394
2026-02-15 15:08:23.092021,BTCUSDT,49848.674411804976,49861.44617002829,1.1169678636133598,1.9937558165054912,49855.060290916634
2026-02-15 15:08:23.192021,BTCUSDT,49840.96900585621,49848.39211184571,1.5711319175965093,4.231253286269087,49844.68055885096
2026-02-15 15:08:23.292021,BTCUSDT,49814.922440747665,49826.860617069084,2.623857313995727,0.8109698173236762,49820.891528908374
2026-02-15 15:08:23.392021,BTCUSDT,49836.912727430295,49860.789416073276,1.4879840968487401,4.957169146956972,49848.851071751786
2026-02-15 15:08:23.492021,BTCUSDT,49867.46946353452,49876.33115959272,2.9041227736060162,4.176755123332735,49871.90031156362
2026-02-15 15:08:23.592021,BTCUSDT,49858.19575949083,49864.95640592015,4.600890976087983,4.133854237438972,49861.57608270549
2026-02-15 15:08:23.692021,BTCUSDT,49844.48058112549,49850.897540991165,4.783830338686299,1.0513282902050811,49847.68906105833
2026-02-15 15:08:23.792021,BTCUSDT,49790.2801896326,49803.54975962959,3.379991938936571,0.49649332854593686,49796.914974631094
2026-02-15 15:08:23.892021,BTCUSDT,49738.09709505462,49751.13642285585,1.828604376887707,2.602979537127553,49744.616758955235
2026-02-15 15:08:23.992021,BTCUSDT,49736.482464114735,49745.99991445346,3.474159340340345,3.7099111901743465,49741.2411892841
2026-02-15 15:08:24.092021,BTCUSDT,49710.42679586644,49720.9492350029,4.276165194661892,1.8804316728456547,49715.68801543467
2026-02-15 15:08:24.192021,BTCUSDT,49669.960311493865,49685.59963710567,0.49714423540965025,1.310598864497845,49677.77997429977
2026-02-15 15:08:24.292021,BTCUSDT,49614.92836598326,49624.6763816569,3.8631341258412886,2.1260019108526613,49619.80237382008
2026-02-15 15:08:24.392021,BTCUSDT,49618.20642463117,49633.21432665237,1.975539369216513,2.020669555732717,49625.71037564177
2026-02-15 15:08:24.492021,BTCUSDT,49608.48763375547,49620.18550361919,0.8890152690483588,3.6020154600937273,49614.33656868733
2026-02-15 15:08:24.592021,BTCUSDT,49618.52053569048,49632.06936960829,0.5605250993466031,3.728928525383652,49625.29495264938
2026-02-15 15:08:24.692021,BTCUSDT,49516.37825410889,49528.10068292951,2.675764727406526,3.1852226836415665,49522.2394685192
2026-02-15 15:08:24.792021,BTCUSDT,49450.97247004579,49465.681389418154,3.5521094537733853,1.693298462381,49458.32692973197
2026-02-15 15:08:24.892021,BTCUSDT,49519.67207292375,49526.649242556545,3.1906067410641765,2.4842127763127064,49523.16065774015
2026-02-15 15:08:24.992021,BTCUSDT,49511.36547042563,49522.198816015196,2.8220888268869175,0.9405119450404688,49516.782143220415
2026-02-15 15:08:25.092021,BTCUSDT,49598.80086044684,49611.95727704994,4.031830566111294,1.068674332411215,49605.37906874839
2026-02-15 15:08:25.192021,BTCUSDT,49508.6516860196,49517.06439134167,2.2519634203522005,1.4281191477879158,49512.858038680635
2026-02-15 15:08:25.292021,BTCUSDT,49429.49769304442,49444.88014548437,2.1507238251557217,4.362040615357232,49437.188919264394
2026-02-15 15:08:25.392021,BTCUSDT,49354.88258190424,49375.31523422619,3.9758321161976613,2.842873453481399,49365.098908065214
2026-02-15 15:08:25.492021,BTCUSDT,49364.900860802954,49385.30603750677,3.9719971819280726,4.500904891992398,49375.10344915486
2026-02-15 15:08:25.592021,BTCUSDT,49378.93906193574,49393.50373037154,0.7206476699585036,2.8929083471200254,49386.22139615364
2026-02-15 15:08:25.692021,BTCUSDT,49416.672394831614,49426.361728052194,1.6753172761536042,3.92421156486381,49421.517061441904
2026-02-15 15:08:25.792021,BTCUSDT,49459.84964067654,49482.241563527605,4.357518571218174,2.1622634049110614,49471.04560210207
2026-02-15 15:08:25.892021,BTCUSDT,49445.890598165875,49450.93214603653,2.924858225852363,2.488726236986543,49448.4113721012
2026-02-15 15:08:25.992021,BTCUSDT,49442.591653018644,49451.60014142593,4.363261002435598,3.027627430113191,49447.09589722229
2026-02-15 15:08:26.092021,BTCUSDT,49450.31906870886,49461.0537318807,1.0932606865263252,0.3568161837354188,49455.68640029478
2026-02-15 15:08:26.192021,BTCUSDT,49477.2711117487,49483.88907511329,4.940372931922324,2.9691342710341897,49480.580093430995
2026-02-15 15:08:26.292021,BTCUSDT,49484.76660358821,49502.24368259971,3.398750135886759,3.706019114456168,49493.50514309396
2026-02-15 15:08:26.392021,BTCUSDT,49479.02280507582,49488.68044745613,0.3865026329279,2.81308663670428,49483.851626265976
2026-02-15 15:08:26.492021,BTCUSDT,49461.784965046325,49472.517903670414,0.8488164549373066,1.0704851974075724,49467.15143435837
2026-02-15 15:08:26.592021,BTCUSDT,49484.3439458049,49492.96178238333,4.9041285124522,4.02855451154302,49488.65286409412
2026-02-15 15:08:26.692021,BTCUSDT,49462.846248983085,49470.904228851345,3.168579095036193,0.27475900237818973,49466.875238917215
2026-02-15 15:08:26.792021,BTCUSDT,49505.20196755105,49524.07877995669,3.7977114199709177,3.450184605804373,49514.64037375387
2026-02-15 15:08:26.892021,BTCUSDT,49458.85705380641,49464.150286427524,4.105112547091441,3.598360016897405,49461.50367011697
2026-02-15 15:08:26.992021,BTCUSDT,49476.90609200315,49500.048299855975,2.7720899290748315,2.0271232656861926,49488.47719592956
2026-02-15 15:08:27.092021,BTCUSDT,49465.53554666514,49472.625155386166,2.0365816974904614,1.3687576799892407,49469.08035102565
2026-02-15 15:08:27.192021,BTCUSDT,49556.26088264774,49579.38402422957,0.43169445305061416,3.1464211598624012,49567.82245343865
2026-02-15 15:08:27.292021,BTCUSDT,49567.41164639033,49577.23777957733,1.6234825651948228,3.1020418148502698,49572.32471298383
2026-02-15 15:08:27.392021,BTCUSDT,49500.728587250276,49525.22189523889,0.6709062416976828,4.115381461097778,49512.97524124458
2026-02-15 15:08:27.492021,BTCUSDT,49578.2690559714,49585.65024711271,3.101547320786849,3.871378283418333,49581.959651542056
2026-02-15 15:08:27.592021,BTCUSDT,49622.916763170906,49643.41566810849,3.1646504494244,4.229439143957892,49633.1662156397
2026-02-15 15:08:27.692021,BTCUSDT,49604.634208655916,49620.74007948453,3.8306830168095622,1.2437092446659748,49612.68714407022
2026-02-15 15:08:27.792021,BTCUSDT,49565.75435242594,49571.82783040647,4.584941259763565,0.34263550733422454,49568.791091416206
2026-02-15 15:08:27.892021,BTCUSDT,49553.86131359382,49564.50131137528,4.673790575342212,1.759204049967469,49559.18131248455
2026-02-15 15:08:27.992021,BTCUSDT,49526.77422627117,49547.866900239664,2.572320524446337,4.442781930922317,49537.320563255416
2026-02-15 15:08:28.092021,BTCUSDT,49530.268694298604,49537.68382459,3.421836374520791,4.796598178028438,49533.9762594443
2026-02-15 15:08:28.192021,BTCUSDT,49499.338785245476,49515.70452707846,3.064752900718447,0.8607903266848598,49507.52165616197
2026-02-15 15:08:28.292021,BTCUSDT,49529.35911275633,49547.965673938335,3.947882337458026,4.598850850520529,49538.66239334733
2026-02-15 15:08:28.392021,BTCUSDT,49599.85286045843,49617.21121357597,2.2139608966018836,4.821159096390133,49608.5320370172
2026-02-15 15:08:28.492021,BTCUSDT,49547.51462883963,49569.40069780782,3.4136882649871776,1.599512767966522,49558.45766332372
2026-02-15 15:08:28.592021,BTCUSDT,49588.01564422858,49600.07122007488,1.670690551351868,2.3970492490849478,49594.04343215173
2026-02-15 15:08:28.692021,BTCUSDT,49607.51746966945,49622.647175321435,4.049698831813377,4.825229814425512,49615.082322495444
2026-02-15 15:08:28.792021,BTCUSDT,49594.78239358472,49611.90159971422,4.732467926198822,0.7640112174988283,49603.34199664947
2026-02-15 15:08:28.892021,BTCUSDT,49684.61920284202,49697.1036119849,1.4772124384232954,1.1904602682420211,49690.86140741346
2026-02-15 15:08:28.992021,BTCUSDT,49703.98159171219,49717.08001626932,4.127469471759716,4.661717577396273,49710.530803990754
2026-02-15 15:08:29.092021,BTCUSDT,49793.33184441068,49810.593273212675,0.9143016823262369,1.3784579933372776,49801.962558811676
2026-02-15 15:08:29.192021,BTCUSDT,49750.619551104195,49763.66925657185,4.564219622603216,2.6775744179400394,49757.14440383802
2026-02-15 15:08:29.292021,BTCUSDT,49746.06879745932,49754.62815769222,1.0158637003680921,2.3753009051255973,49750.34847757577
2026-02-15 15:08:29.392021,BTCUSDT,49708.67909115185,49732.221996081,1.5501207756993691,3.580015969467017,49720.450543616425
2026-02-15 15:08:29.492021,BTCUSDT,49714.36596691055,49719.597609055105,1.7345852446769545,0.6310443632030431,49716.981787982826
2026-02-15 15:08:29.592021,BTCUSDT,49716.29340649834,49729.17742869022,3.3407877023456978,2.770585597718755,49722.73541759428
2026-02-15 15:08:29.692021,BTCUSDT,49696.74919219881,49718.25344689247,1.6917378547014223,3.9192607138046482,49707.50131954564
2026-02-15 15:08:29.792021,BTCUSDT,49640.555939386286,49658.02826820754,4.825370026888924,1.8619519510687963,49649.29210379691
2026-02-15 15:08:29.892021,BTCUSDT,49624.966373169504,49640.07819657585,2.1938250852304417,4.669812988306318,49632.52228487268
2026-02-15 15:08:29.992021,BTCUSDT,49691.286453034176,49701.158397273626,3.640284545445686,3.284292546909065,49696.2224251539
2026-02-15 15:08:30.092021,BTCUSDT,49701.95228290913,49710.44621919657,3.19224376605444,0.42396682827095356,49706.19925105285
2026-02-15 15:08:30.192021,BTCUSDT,49730.323171895514,49751.29351278509,4.691183069280755,4.20842838010161,49740.8083423403
2026-02-15 15:08:30.292021,BTCUSDT,49712.808733683065,49735.65385961349,4.169045746903072,3.949211907276981,49724.23129664828
2026-02-15 15:08:30.392021,BTCUSDT,49756.31013840859,49780.89155848013,1.802252035962061,2.1110119886561396,49768.60084844436
2026-02-15 15:08:30.492021,BTCUSDT,49778.19284199896,49786.64792797824,3.185805022824877,1.1286103233612765,49782.4203849886
2026-02-15 15:08:30.592021,BTCUSDT,49854.48627267192,49865.213714743055,1.2859104301457756,3.141523234699401,49859.84999370749
2026-02-15 15:08:30.692021,BTCUSDT,49926.24917289591,49935.799776229665,1.0900523805134896,4.473442845778544,49931.024474562786
2026-02-15 15:08:30.792021,BTCUSDT,49969.555532981736,49974.8708413785,2.3726361856206903,3.6540040120552013,49972.21318718012
2026-02-15 15:08:30.892021,BTCUSDT,49953.8344692529,49964.70380337317,4.770549678464687,2.1828587966990614,49959.269136313036
2026-02-15 15:08:30.992021,BTCUSDT,50010.09311574526,50030.19416509749,3.611273894362131,2.9234287565141255,50020.143640421375
2026-02-15 15:08:31.092021,BTCUSDT,50037.890011616575,50045.093189240375,3.494041246831642,3.2481804589685623,50041.491600428475
2026-02-15 15:08:31.192021,BTCUSDT,50131.56988377632,50142.98280472444,2.553215113111953,2.7965757549348345,50137.27634425038
2026-02-15 15:08:31.292021,BTCUSDT,50136.993765654,50144.54126133333,2.472366473454098,1.4627514774855794,50140.767513493665
2026-02-15 15:08:31.392021,BTCUSDT,50114.80378985717,50132.854126720915,3.5756880525769117,4.291305775845316,50123.82895828904
2026-02-15 15:08:31.492021,BTCUSDT,50184.06505234291,50201.47799260347,1.730184817569035,1.0086011379062536,50192.77152247319
2026-02-15 15:08:31.592021,BTCUSDT,50177.48698272082,50185.53791000493,4.034496782581336,1.0073388661382725,50181.512446362874
2026-02-15 15:08:31.692021,BTCUSDT,50094.21312188413,50116.34283730931,4.632941167996915,1.6499710199095647,50105.27797959672
2026-02-15 15:08:31.792021,BTCUSDT,50088.25618093812,50104.476803199206,4.832539204601146,3.477816986305708,50096.366492068664
2026-02-15 15:08:31.892021,BTCUSDT,50126.970537476125,50145.068761414776,4.618404991843439,1.217949734261625,50136.01964944545
2026-02-15 15:08:31.992021,BTCUSDT,50197.03718424386,50205.765171330495,2.308847654720197,2.352559365005082,50201.40117778718
2026-02-15 15:08:32.092021,BTCUSDT,50212.309558706125,50219.50888371345,2.459832375169712,3.699033998553974,50215.90922120979
2026-02-15 15:08:32.192021,BTCUSDT,50113.2793173171,50127.69499270789,2.056419454002057,3.2075245774438153,50120.487155012495
2026-02-15 15:08:32.292021,BTCUSDT,50004.656589870356,50027.236153281556,4.420680328265546,4.811471136472714,50015.946371575956
2026-02-15 15:08:32.392021,BTCUSDT,50001.876781168125,50020.7106154657,3.767118161282719,1.851768042063246,50011.29369831691
2026-02-15 15:08:32.492021,BTCUSDT,50035.58234039919,50055.46492162244,1.8923435817066707,1.0522644322370005,50045.523631010816
2026-02-15 15:08:32.592021,BTCUSDT,50051.7406545085,50059.89911324658,3.42253950753789,1.108310084477906,50055.81988387754
2026-02-15 15:08:32.692021,BTCUSDT,50089.6336217972,50100.19853223208,3.3104908009568796,1.7753452745886917,50094.91607701464
2026-02-15 15:08:32.792021,BTCUSDT,50138.796700134946,50163.371792582766,1.5352043715051176,0.5869039752263943,50151.084246358856
2026-02-15 15:08:32.892021,BTCUSDT,50102.973698649825,50123.25936033714,4.884954601681327,1.0856944119741427,50113.11652949348
2026-02-15 15:08:32.992021,BTCUSDT,50088.55196390765,50110.598485677285,2.8679142679918397,4.006501840363747,50099.57522479247
2026-02-15 15:08:33.092021,BTCUSDT,50050.63578525943,50075.323458341496,2.3248528041981555,0.9486473854958167,50062.97962180046
2026-02-15 15:08:33.192021,BTCUSDT,50025.72583617914,50045.27625680745,0.5230191225774989,0.3074703489925361,50035.50104649329
2026-02-15 15:08:33.292021,BTCUSDT,50023.915153157344,50029.18073595113,0.8931505338171848,3.994847455976036,50026.54794455424
2026-02-15 15:08:33.392021,BTCUSDT,50027.19900175721,50033.43160946322,2.185358495496301,1.8518005310165548,50030.31530561022
2026-02-15 15:08:33.492021,BTCUSDT,50040.31160292503,50052.13597326342,3.5933559285768646,4.239281915834496,50046.22378809423
2026-02-15 15:08:33.592021,BTCUSDT,50007.95996929009,50017.82284179264,4.459176258314563,4.445206029165158,50012.89140554136
2026-02-15 15:08:33.692021,BTCUSDT,50024.350492389654,50046.62566279691,0.17121983970797514,0.18301785125992853,50035.48807759328
2026-02-15 15:08:33.792021,BTCUSDT,50056.738796712845,50064.03629559954,2.005214836788447,0.3249340077125445,50060.38754615619
2026-02-15 15:08:33.892021,BTCUSDT,50085.10764638381,50095.21907930066,0.9414668875200195,3.733892299511053,50090.163362842235
2026-02-15 15:08:33.992021,BTCUSDT,50129.07903083453,50134.62551343256,1.843105174488573,4.3841861945649185,50131.85227213355
2026-02-15 15:08:34.092021,BTCUSDT,50161.5593982459,50172.45144013661,3.992931005709823,3.2537212223083816,50167.00541919126
2026-02-15 15:08:34.192021,BTCUSDT,50058.03069368551,50068.011091417844,2.5539063032738567,3.7616908803298004,50063.02089255168
2026-02-15 15:08:34.292021,BTCUSDT,50048.528118016824,50059.40538055745,4.667513347716694,4.479399287878711,50053.96674928714
2026-02-15 15:08:34.392021,BTCUSDT,49996.71558306491,50011.36052322696,3.224128759060348,3.8043319163904483,50004.03805314594
2026-02-15 15:08:34.492021,BTCUSDT,50040.00984670819,50064.39669075143,1.8983507532820674,3.5144373983889814,50052.20326872981
2026-02-15 15:08:34.592021,BTCUSDT,50128.11973850588,50147.04903825601,2.137323692070785,1.0584899946850703,50137.58438838094
2026-02-15 15:08:34.692021,BTCUSDT,50069.14841599474,50076.810955966896,2.703673228313417,0.8035774532426725,50072.97968598082
2026-02-15 15:08:34.792021,BTCUSDT,50009.28769733783,50014.8411264396,3.849438645386246,1.8088222278232406,50012.064411888714
2026-02-15 15:08:34.892021,BTCUSDT,50013.1223822108,50023.02097784034,1.376308981678302,2.628402803778313,50018.07168002557
2026-02-15 15:08:34.992021,BTCUSDT,49984.01624365708,49989.37728535244,3.5741765876778535,4.016155230882896,49986.69676450476
2026-02-15 15:08:35.092021,BTCUSDT,49928.67923224502,49944.71090493222,3.4242397824837085,4.991169237307612,49936.69506858862
2026-02-15 15:08:35.192021,BTCUSDT,49973.67254548456,49991.583176104075,2.9883756505199286,2.0548831135168872,49982.62786079432
2026-02-15 15:08:35.292021,BTCUSDT,50031.65463517588,50056.0831488131,2.732031826959298,1.4763507312338078,50043.86889199449
2026-02-15 15:08:35.392021,BTCUSDT,50003.34558896243,50011.67991310892,2.7984383767321126,1.183617386234011,50007.512751035676
2026-02-15 15:08:35.492021,BTCUSDT,50007.60020179604,50026.74281817816,2.411286908824774,3.326283631719262,50017.1715099871
2026-02-15 15:08:35.592021,BTCUSDT,49914.21229888915,49925.52536579259,2.1728419841058666,3.2518605206376976,49919.86883234087
2026-02-15 15:08:35.692021,BTCUSDT,49972.34472325778,49984.55761125782,3.146016432196053,2.0104495560225355,49978.4511672578
2026-02-15 15:08:35.792021,BTCUSDT,49908.506580312525,49924.91686292583,0.9661179860394399,1.9056160859926006,49916.71172161918
2026-02-15 15:08:35.892021,BTCUSDT,49972.67302470721,49978.42160598557,0.254089050155084,0.15079217849444068,49975.54731534639
2026-02-15 15:08:35.992021,BTCUSDT,49945.31299880663,49960.617162606046,2.1682083014629367,4.608915575202637,49952.96508070634
2026-02-15 15:08:36.092021,BTCUSDT,49959.851327099874,49969.972172309666,2.02895338607328,1.6477993892684877,49964.91174970477
2026-02-15 15:08:36.192021,BTCUSDT,49913.97861559651,49931.135098244864,3.712588379615192,2.3837965980460747,49922.55685692069
2026-02-15 15:08:36.292021,BTCUSDT,49906.561175640876,49924.34156577283,2.547880676749769,3.5645941039803217,49915.451370706855
2026-02-15 15:08:36.392021,BTCUSDT,49878.64499272839,49901.31083586976,2.6711702091530283,3.6019068000149748,49889.977914299074
